coincidences discrepancies reprod_index
7631012 191 4 0.979487179487179
7527685 192 4 0.979591836734694
7551258 192 3 0.984615384615385
7542188 194 3 0.984771573604061
7623287 194 2 0.989795918367347
9843005 196 4 0.98
7599084 191 4 0.979487179487179
7565866 190 4 0.979381443298969
7565541 192 3 0.984615384615385
11827779 194 1 0.994871794871795
7540965 192 4 0.979591836734694
9834640 190 4 0.979381443298969
7571883 191 3 0.984536082474227
7628800 190 4 0.979381443298969
7527660 191 3 0.984536082474227
7543775 194 2 0.989795918367347
7601136 190 4 0.979381443298969
7543910 194 2 0.989795918367347
7573466 190 4 0.979381443298969
7567208 191 4 0.979487179487179
7542318 193 3 0.98469387755102
7554352 191 3 0.984536082474227
7553417 191 3 0.984536082474227
7558956 193 4 0.979695431472081
7617805 191 3 0.984536082474227
7620626 192 3 0.984615384615385
7601092 191 4 0.979487179487179
7527397 191 4 0.979487179487179
19448827 194 2 0.989795918367347
7599550 191 4 0.979487179487179
7615029 192 4 0.979591836734694
7632631 191 3 0.984536082474227
7575095 190 4 0.979381443298969
7559556 189 4 0.979274611398964
7532785 191 3 0.984536082474227
7567723 190 3 0.984455958549223
7542671 189 4 0.979274611398964
7613027 191 4 0.979487179487179
9835027 190 4 0.979381443298969
7525936 191 3 0.984536082474227
7569035 192 2 0.989690721649485
7618257 191 4 0.979487179487179
7574884 190 3 0.984455958549223
7546029 191 3 0.984536082474227
7572092 189 4 0.979274611398964
7530197 191 2 0.989637305699482
9834486 191 4 0.979487179487179
7599355 190 4 0.979381443298969
7571546 191 4 0.979487179487179
7619101 191 3 0.984536082474227
7563207 192 2 0.989690721649485
7538610 191 4 0.979487179487179
7562645 191 4 0.979487179487179
7544300 190 4 0.979381443298969
7556458 190 3 0.984455958549223
7530641 190 3 0.984455958549223
7610671 190 4 0.979381443298969
7548913 192 2 0.989690721649485
7559839 192 3 0.984615384615385
7621984 190 4 0.979381443298969
7529589 192 3 0.984615384615385
7573756 189 4 0.979274611398964
7543332 191 3 0.984536082474227
7548340 191 3 0.984536082474227
7554029 190 4 0.979381443298969
7543322 194 3 0.984771573604061
7630531 191 3 0.984536082474227
7548165 193 1 0.994845360824742
7572963 191 3 0.984536082474227
7546680 191 3 0.984536082474227
7548156 190 4 0.979381443298969
7545774 190 3 0.984455958549223
7530735 189 3 0.984375
7556082 190 3 0.984455958549223
7568553 189 4 0.979274611398964
9845061 189 4 0.979274611398964
7526741 191 3 0.984536082474227
7547616 189 3 0.984375
7611772 188 4 0.979166666666667
7555013 190 3 0.984455958549223
7532870 191 2 0.989637305699482
7627581 188 4 0.979166666666667
7526857 190 4 0.979381443298969
7599292 188 4 0.979166666666667
7566359 188 4 0.979166666666667
7550012 190 3 0.984455958549223
7554705 193 2 0.98974358974359
7554566 191 2 0.989637305699482
7572959 189 3 0.984375
7619857 189 3 0.984375
7538287 190 4 0.979381443298969
7562292 189 3 0.984375
7610726 189 4 0.979274611398964
7541681 189 4 0.979274611398964
7621756 189 4 0.979274611398964
7542651 190 4 0.979381443298969
7570289 191 3 0.984536082474227
7571818 191 3 0.984536082474227
7554638 189 3 0.984375
7548203 190 4 0.979381443298969
7625445 189 4 0.979274611398964
7574030 189 4 0.979274611398964
7630702 190 3 0.984455958549223
7560847 189 4 0.979274611398964
7542220 190 2 0.989583333333333
7565749 190 2 0.989583333333333
7527960 189 4 0.979274611398964
7527022 188 4 0.979166666666667
7554576 189 3 0.984375
7568973 190 4 0.979381443298969
7560252 191 3 0.984536082474227
9845471 189 4 0.979274611398964
7546614 189 4 0.979274611398964
7630909 187 4 0.979057591623037
9837889 188 4 0.979166666666667
7573722 187 4 0.979057591623037
7546507 189 4 0.979274611398964
7540079 187 4 0.979057591623037
7601165 190 2 0.989583333333333
7572813 189 4 0.979274611398964
7562951 188 4 0.979166666666667
7528460 188 3 0.984293193717278
7610917 190 4 0.979381443298969
7569216 190 3 0.984455958549223
7622422 187 4 0.979057591623037
7557237 187 4 0.979057591623037
7601534 189 3 0.984375
7530852 188 4 0.979166666666667
7548467 189 3 0.984375
7548363 189 4 0.979274611398964
7540034 189 3 0.984375
7561211 190 3 0.984455958549223
7530944 187 4 0.979057591623037
7526718 188 4 0.979166666666667
7542483 189 2 0.989528795811518
7529354 189 4 0.979274611398964
7564431 192 2 0.989690721649485
7619145 189 3 0.984375
7573312 191 1 0.994791666666667
7554483 191 4 0.979487179487179
7614729 189 4 0.979274611398964
7629068 187 4 0.979057591623037
7565452 190 2 0.989583333333333
7539242 188 4 0.979166666666667
7599160 189 3 0.984375
7543302 187 4 0.979057591623037
7527473 188 4 0.979166666666667
7625440 186 4 0.978947368421053
7546793 186 4 0.978947368421053
9835353 187 4 0.979057591623037
7540481 187 4 0.979057591623037
7532402 187 3 0.984210526315789
7562427 188 4 0.979166666666667
7554637 188 4 0.979166666666667
7540670 186 4 0.978947368421053
7572484 187 4 0.979057591623037
7548953 188 2 0.989473684210526
7526675 189 3 0.984375
7599547 188 4 0.979166666666667
9848768 189 3 0.984375
7556293 190 3 0.984455958549223
7611247 186 4 0.978947368421053
7563383 187 3 0.984210526315789
9835466 186 4 0.978947368421053
11814245 188 4 0.979166666666667
7554967 187 4 0.979057591623037
7630292 187 4 0.979057591623037
7566940 188 2 0.989473684210526
7556411 188 2 0.989473684210526
7546255 188 4 0.979166666666667
7559510 188 3 0.984293193717278
7601583 187 4 0.979057591623037
7563517 188 4 0.979166666666667
7553619 188 3 0.984293193717278
7546810 188 3 0.984293193717278
7544079 186 4 0.978947368421053
7558091 188 3 0.984293193717278
7538874 187 4 0.979057591623037
7548103 188 3 0.984293193717278
7557371 188 3 0.984293193717278
7562417 185 4 0.978835978835979
7540679 186 4 0.978947368421053
7526301 186 4 0.978947368421053
9843372 188 3 0.984293193717278
7530767 189 3 0.984375
7526307 188 3 0.984293193717278
7562906 185 4 0.978835978835979
7611896 186 3 0.984126984126984
7543424 187 3 0.984210526315789
11820198 186 3 0.984126984126984
7553843 190 4 0.979381443298969
7526106 187 4 0.979057591623037
7601566 186 3 0.984126984126984
7544387 187 2 0.989417989417989
7568258 185 4 0.978835978835979
7531959 188 3 0.984293193717278
7571108 187 4 0.979057591623037
9841151 187 3 0.984210526315789
7542505 189 3 0.984375
7542211 189 3 0.984375
7599476 185 4 0.978835978835979
11824732 188 3 0.984293193717278
7567090 188 2 0.989473684210526
7614448 188 2 0.989473684210526
9844369 186 2 0.98936170212766
7625689 186 2 0.98936170212766
7546988 186 4 0.978947368421053
7527383 188 1 0.994708994708995
7567513 185 4 0.978835978835979
7612024 186 3 0.984126984126984
7551970 184 4 0.978723404255319
7547597 184 4 0.978723404255319
7563415 185 3 0.984042553191489
7557820 184 4 0.978723404255319
7528728 187 3 0.984210526315789
7567167 187 2 0.989417989417989
7568062 186 4 0.978947368421053
7573285 186 3 0.984126984126984
7599545 185 4 0.978835978835979
7550231 186 3 0.984126984126984
7552293 185 4 0.978835978835979
9842359 188 3 0.984293193717278
7599420 186 4 0.978947368421053
7529558 188 4 0.979166666666667
7567511 185 3 0.984042553191489
7562702 187 4 0.979057591623037
7575097 185 3 0.984042553191489
9844228 186 3 0.984126984126984
7559336 186 3 0.984126984126984
7567731 185 3 0.984042553191489
7632610 186 3 0.984126984126984
7540799 183 4 0.978609625668449
7538589 185 2 0.989304812834225
7532924 184 4 0.978723404255319
7632764 184 3 0.983957219251337
7563663 187 1 0.99468085106383
7562106 187 3 0.984210526315789
7547369 186 2 0.98936170212766
7546463 185 2 0.989304812834225
7542271 186 3 0.984126984126984
7547815 184 3 0.983957219251337
7529255 186 3 0.984126984126984
7556213 185 4 0.978835978835979
7528558 185 3 0.984042553191489
7544427 185 3 0.984042553191489
7553975 186 3 0.984126984126984
7568084 184 3 0.983957219251337
7631626 184 4 0.978723404255319
7626148 184 3 0.983957219251337
7562556 188 2 0.989473684210526
7570638 183 3 0.983870967741935
7552485 182 4 0.978494623655914
7557976 185 3 0.984042553191489
7544861 186 2 0.98936170212766
7566471 186 3 0.984126984126984
7530398 184 3 0.983957219251337
7571685 184 3 0.983957219251337
7540512 183 3 0.983870967741935
7623980 182 4 0.978494623655914
7525877 184 4 0.978723404255319
7571152 183 4 0.978609625668449
7538938 184 3 0.983957219251337
7530352 183 4 0.978609625668449
7621126 184 3 0.983957219251337
7540288 182 4 0.978494623655914
7562658 184 3 0.983957219251337
7542233 186 2 0.98936170212766
7528814 185 2 0.989304812834225
7541652 186 3 0.984126984126984
7543791 184 2 0.989247311827957
7630321 187 2 0.989417989417989
7542256 184 3 0.983957219251337
7546251 186 3 0.984126984126984
7549979 186 3 0.984126984126984
7568616 184 3 0.983957219251337
9845349 184 3 0.983957219251337
7609922 181 4 0.978378378378378
7547887 181 4 0.978378378378378
7525865 183 3 0.983870967741935
7569891 181 4 0.978378378378378
7538494 182 4 0.978494623655914
7571847 184 2 0.989247311827957
7526457 185 2 0.989304812834225
7613495 183 3 0.983870967741935
7566553 181 4 0.978378378378378
7551673 182 3 0.983783783783784
7561075 182 4 0.978494623655914
7529788 184 4 0.978723404255319
9847695 181 4 0.978378378378378
7574066 184 3 0.983957219251337
7626845 185 3 0.984042553191489
7530661 184 3 0.983957219251337
7564392 182 3 0.983783783783784
9846442 180 4 0.978260869565217
7622333 185 3 0.984042553191489
7539209 181 4 0.978378378378378
7623239 184 2 0.989247311827957
7548871 184 2 0.989247311827957
7558119 184 3 0.983957219251337
7564810 183 4 0.978609625668449
7626261 181 4 0.978378378378378
7539692 180 4 0.978260869565217
7573885 182 3 0.983783783783784
7571980 183 3 0.983870967741935
7538515 181 3 0.983695652173913
7543714 183 3 0.983870967741935
7630349 180 4 0.978260869565217
7626692 182 3 0.983783783783784
7529966 182 2 0.989130434782609
7611349 181 4 0.978378378378378
9840883 182 3 0.983783783783784
7552776 181 3 0.983695652173913
7555045 183 4 0.978609625668449
7618158 183 3 0.983870967741935
7531091 180 4 0.978260869565217
9834379 179 4 0.978142076502732
7539177 179 4 0.978142076502732
7573439 181 3 0.983695652173913
7550300 182 4 0.978494623655914
7545910 180 4 0.978260869565217
7572397 180 3 0.983606557377049
7570676 184 2 0.989247311827957
7546577 180 2 0.989010989010989
7625131 179 4 0.978142076502732
7618232 179 4 0.978142076502732
7625846 178 4 0.978021978021978
7529113 181 2 0.989071038251366
7542360 182 4 0.978494623655914
7527948 183 2 0.989189189189189
7568699 180 4 0.978260869565217
7624229 179 4 0.978142076502732
7568391 179 4 0.978142076502732
9847941 179 3 0.983516483516483
7599376 181 2 0.989071038251366
7528447 182 4 0.978494623655914
7627197 178 3 0.983425414364641
7617359 178 4 0.978021978021978
7571329 178 4 0.978021978021978
7619060 178 4 0.978021978021978
7568332 177 4 0.977900552486188
7613239 180 3 0.983606557377049
19448970 179 4 0.978142076502732
9846931 182 4 0.978494623655914
7629674 179 2 0.988950276243094
7618839 178 4 0.978021978021978
7554104 178 4 0.978021978021978
7543451 180 3 0.983606557377049
7575191 179 4 0.978142076502732
7572364 177 4 0.977900552486188
7600174 177 4 0.977900552486188
7561483 178 4 0.978021978021978
7562280 177 4 0.977900552486188
7574141 178 2 0.988888888888889
7564579 181 3 0.983695652173913
7538883 178 3 0.983425414364641
7564388 179 2 0.988950276243094
7556753 177 3 0.983333333333333
7622123 177 4 0.977900552486188
7610106 176 4 0.977777777777778
7547277 178 4 0.978021978021978
7543518 177 3 0.983333333333333
7626481 177 4 0.977900552486188
7526288 177 3 0.983333333333333
7569252 178 4 0.978021978021978
7539645 179 1 0.994444444444444
7567607 178 3 0.983425414364641
7547388 176 3 0.983240223463687
7601361 176 4 0.977777777777778
7571996 177 4 0.977900552486188
7567332 177 3 0.983333333333333
7622118 176 4 0.977777777777778
7616875 178 4 0.978021978021978
7548529 176 4 0.977777777777778
7563081 177 4 0.977900552486188
7527799 177 2 0.988826815642458
7618489 178 4 0.978021978021978
11814635 175 3 0.98314606741573
7575331 177 3 0.983333333333333
7621494 176 3 0.983240223463687
7617323 176 3 0.983240223463687
7537883 176 4 0.977777777777778
7526123 176 3 0.983240223463687
7538676 176 3 0.983240223463687
7611020 178 4 0.978021978021978
7567393 175 4 0.977653631284916
7571308 176 4 0.977777777777778
7614995 177 3 0.983333333333333
7558484 175 4 0.977653631284916
7557981 176 4 0.977777777777778
7564962 178 3 0.983425414364641
7628305 175 3 0.98314606741573
7539229 178 3 0.983425414364641
7615815 219 5 0.977678571428571
7529603 221 3 0.986607142857143
7563118 219 5 0.977678571428571
7542160 221 3 0.986607142857143
7605031 219 5 0.977678571428571
7572673 219 5 0.977678571428571
7623918 220 4 0.982142857142857
7612636 220 4 0.982142857142857
7615510 220 4 0.982142857142857
9836284 219 5 0.977678571428571
7630686 222 2 0.991071428571429
7554096 219 5 0.977678571428571
7619747 219 5 0.977678571428571
7562947 220 4 0.982142857142857
7529686 221 3 0.986607142857143
7602667 221 3 0.986607142857143
9835473 219 5 0.977678571428571
7601502 219 5 0.977678571428571
9837832 220 4 0.982142857142857
19446207 219 5 0.977678571428571
7627445 221 3 0.986607142857143
7527140 220 4 0.982142857142857
7605371 220 4 0.982142857142857
7631211 219 5 0.977678571428571
7605508 220 4 0.982142857142857
11815155 219 5 0.977678571428571
14510672 219 5 0.977678571428571
7603434 219 5 0.977678571428571
7563828 221 3 0.986607142857143
9840295 221 3 0.986607142857143
23898680 219 5 0.977678571428571
23900297 219 5 0.977678571428571
7602190 220 4 0.982142857142857
11825459 221 3 0.986607142857143
14314038 219 5 0.977678571428571
7619508 219 5 0.977678571428571
9845624 220 4 0.982142857142857
7616070 219 5 0.977678571428571
7535535 220 4 0.982142857142857
21585797 220 4 0.982142857142857
9835559 219 5 0.977678571428571
9842653 220 4 0.982142857142857
7604780 219 5 0.977678571428571
19449440 175 2 0.988700564971751
7551603 175 3 0.98314606741573
7625630 175 3 0.98314606741573
9845566 175 4 0.977653631284916
7561062 174 3 0.983050847457627
7616317 175 3 0.98314606741573
7538536 177 3 0.983333333333333
7567636 175 2 0.988700564971751
7528901 178 3 0.983425414364641
7559674 175 4 0.977653631284916
7556754 176 3 0.983240223463687
7525669 174 4 0.97752808988764
7615293 175 4 0.977653631284916
7601305 175 4 0.977653631284916
7569649 175 3 0.98314606741573
9836592 173 4 0.977401129943503
7546100 177 4 0.977900552486188
7622416 175 4 0.977653631284916
7623584 174 3 0.983050847457627
7611886 219 4 0.982062780269058
7619185 219 4 0.982062780269058
7621753 218 5 0.977578475336323
7534613 219 4 0.982062780269058
7621089 218 5 0.977578475336323
7603186 219 4 0.982062780269058
14314296 218 5 0.977578475336323
14503904 218 5 0.977578475336323
7563632 218 5 0.977578475336323
7543814 222 1 0.995515695067265
7605805 218 5 0.977578475336323
7608594 220 3 0.986547085201794
7632693 218 5 0.977578475336323
25938606 218 5 0.977578475336323
7613014 218 5 0.977578475336323
7631472 218 5 0.977578475336323
15730281 218 5 0.977578475336323
15729977 218 5 0.977578475336323
7530194 218 5 0.977578475336323
7612553 217 5 0.977477477477477
7601608 175 3 0.98314606741573
7526499 218 4 0.981981981981982
7603257 218 4 0.981981981981982
7620926 172 4 0.977272727272727
7573345 174 4 0.97752808988764
7627165 172 4 0.977272727272727
7535153 217 5 0.977477477477477
7603368 217 5 0.977477477477477
7543598 217 5 0.977477477477477
7563677 173 3 0.982954545454545
7603899 218 4 0.981981981981982
15729956 217 5 0.977477477477477
7537043 218 4 0.981981981981982
9838453 218 4 0.981981981981982
7563380 176 3 0.983240223463687
7545247 218 4 0.981981981981982
7537066 218 5 0.977578475336323
9840336 217 5 0.977477477477477
7602261 217 5 0.977477477477477
7605626 217 5 0.977477477477477
19445612 217 5 0.977477477477477
23899694 217 5 0.977477477477477
7611303 172 4 0.977272727272727
7528492 174 3 0.983050847457627
14503370 217 5 0.977477477477477
7536532 217 5 0.977477477477477
7554102 174 3 0.983050847457627
7549076 217 5 0.977477477477477
7607352 217 5 0.977477477477477
7545676 217 5 0.977477477477477
15730375 218 4 0.981981981981982
7570728 218 4 0.981981981981982
7570210 174 4 0.97752808988764
7604717 218 4 0.981981981981982
9837760 217 5 0.977477477477477
7613987 217 5 0.977477477477477
25940900 217 5 0.977477477477477
7569427 219 4 0.982062780269058
23651413 217 5 0.977477477477477
7536721 219 3 0.986486486486487
7631713 217 5 0.977477477477477
25938613 217 5 0.977477477477477
7569498 174 3 0.983050847457627
7621174 219 3 0.986486486486487
11815678 218 4 0.981981981981982
7608004 217 5 0.977477477477477
7615650 216 5 0.97737556561086
7617254 216 5 0.97737556561086
7532837 219 2 0.990950226244344
7620477 217 4 0.981900452488688
7530240 219 2 0.990950226244344
11820176 216 5 0.97737556561086
7606957 216 5 0.97737556561086
7537599 218 4 0.981981981981982
9839693 216 5 0.97737556561086
7617372 216 5 0.97737556561086
7550965 216 5 0.97737556561086
7631723 216 5 0.97737556561086
7622911 218 3 0.986425339366516
7533699 218 3 0.986425339366516
7628430 217 4 0.981900452488688
7606109 217 4 0.981900452488688
7604213 217 4 0.981900452488688
7542449 217 4 0.981900452488688
7604220 217 4 0.981900452488688
7527831 216 5 0.97737556561086
7532660 216 5 0.97737556561086
7533934 217 4 0.981900452488688
11814771 216 5 0.97737556561086
9846890 217 4 0.981900452488688
7535058 218 3 0.986425339366516
7536524 216 5 0.97737556561086
7603846 217 4 0.981900452488688
7533374 218 3 0.986425339366516
7534602 218 3 0.986425339366516
7606050 216 5 0.97737556561086
11814359 216 5 0.97737556561086
14481231 216 5 0.97737556561086
7531758 217 4 0.981900452488688
9847060 216 5 0.97737556561086
7529711 216 5 0.97737556561086
7606189 216 5 0.97737556561086
14509265 216 5 0.97737556561086
7545031 217 4 0.981900452488688
7605322 219 2 0.990950226244344
14313269 218 3 0.986425339366516
7622157 216 5 0.97737556561086
7551388 218 3 0.986425339366516
7575179 218 3 0.986425339366516
9835843 216 5 0.97737556561086
7535600 218 3 0.986425339366516
7604996 217 4 0.981900452488688
7603480 216 5 0.97737556561086
7526408 173 3 0.982954545454545
7631249 173 4 0.977401129943503
7547397 173 3 0.982954545454545
19447626 174 3 0.983050847457627
7542484 173 4 0.977401129943503
7538525 172 3 0.982857142857143
7546340 173 4 0.977401129943503
7566270 172 4 0.977272727272727
7567914 174 4 0.97752808988764
7612282 173 4 0.977401129943503
7534711 215 5 0.977272727272727
7611304 215 5 0.977272727272727
9834822 216 4 0.981818181818182
7528574 216 4 0.981818181818182
7532736 216 4 0.981818181818182
7540715 215 5 0.977272727272727
7603219 217 4 0.981900452488688
9838916 215 5 0.977272727272727
7532079 215 5 0.977272727272727
7631776 217 5 0.977477477477477
7605193 216 4 0.981818181818182
9834594 215 5 0.977272727272727
7527266 217 3 0.986363636363636
9839010 217 3 0.986363636363636
9837360 215 5 0.977272727272727
7613951 215 5 0.977272727272727
7534402 216 4 0.981818181818182
7602663 215 5 0.977272727272727
7527951 218 2 0.990909090909091
7614180 215 5 0.977272727272727
7603898 216 4 0.981818181818182
7619142 215 5 0.977272727272727
7606283 215 5 0.977272727272727
7613911 217 3 0.986363636363636
9838044 216 4 0.981818181818182
7550991 215 5 0.977272727272727
7603716 215 5 0.977272727272727
7527708 216 4 0.981818181818182
9846619 215 5 0.977272727272727
7622134 215 5 0.977272727272727
9836205 215 5 0.977272727272727
7537379 215 5 0.977272727272727
7538298 218 2 0.990909090909091
7605124 216 4 0.981818181818182
7531572 216 4 0.981818181818182
25938241 216 5 0.97737556561086
9836855 215 5 0.977272727272727
7629352 215 5 0.977272727272727
7532359 216 4 0.981818181818182
7544561 216 4 0.981818181818182
23645623 216 4 0.981818181818182
9838283 216 4 0.981818181818182
7626218 216 4 0.981818181818182
7603518 216 4 0.981818181818182
7570604 216 4 0.981818181818182
23651411 216 4 0.981818181818182
7530591 215 5 0.977272727272727
7616211 215 5 0.977272727272727
9846024 215 5 0.977272727272727
14481353 215 5 0.977272727272727
7537029 216 4 0.981818181818182
7600642 216 5 0.97737556561086
7534820 217 4 0.981900452488688
9838619 215 5 0.977272727272727
7603811 216 4 0.981818181818182
19449337 215 5 0.977272727272727
7605557 218 2 0.990909090909091
14314107 217 3 0.986363636363636
7566566 172 3 0.982857142857143
9843600 171 3 0.982758620689655
7550841 173 3 0.982954545454545
7572534 172 2 0.988505747126437
7610927 172 4 0.977272727272727
7531042 170 4 0.977011494252874
7565851 171 4 0.977142857142857
7530294 170 4 0.977011494252874
9841603 171 4 0.977142857142857
7616238 216 4 0.981818181818182
9835502 216 3 0.986301369863014
9846755 214 5 0.977168949771689
7556376 215 4 0.981735159817352
7617680 214 5 0.977168949771689
7535665 214 5 0.977168949771689
7603909 215 4 0.981735159817352
7529662 214 5 0.977168949771689
7622920 216 3 0.986301369863014
14509865 214 5 0.977168949771689
7545392 216 3 0.986301369863014
7528935 215 4 0.981735159817352
7543156 216 3 0.986301369863014
7555367 216 3 0.986301369863014
7615756 216 4 0.981818181818182
7532449 216 3 0.986301369863014
7561180 215 4 0.981735159817352
7604770 214 5 0.977168949771689
7602997 215 4 0.981735159817352
7544774 214 5 0.977168949771689
7604818 214 5 0.977168949771689
7616252 215 4 0.981735159817352
7544187 216 3 0.986301369863014
7533079 215 4 0.981735159817352
7559946 215 4 0.981735159817352
7534098 214 5 0.977168949771689
7530310 215 5 0.977272727272727
7625281 217 2 0.990867579908676
7565357 215 4 0.981735159817352
7603514 215 4 0.981735159817352
9843392 215 5 0.977272727272727
9848264 214 5 0.977168949771689
7544475 215 5 0.977272727272727
7559872 215 4 0.981735159817352
7628559 216 3 0.986301369863014
7623421 215 4 0.981735159817352
7537156 214 5 0.977168949771689
9836866 214 5 0.977168949771689
7613896 214 5 0.977168949771689
7604254 214 5 0.977168949771689
7608593 216 4 0.981818181818182
7613961 215 4 0.981735159817352
7551808 217 3 0.986363636363636
7632510 214 5 0.977168949771689
7606803 214 5 0.977168949771689
9848996 215 5 0.977272727272727
9839371 216 4 0.981818181818182
7533579 216 3 0.986301369863014
7533405 215 4 0.981735159817352
11815470 214 5 0.977168949771689
7606611 215 4 0.981735159817352
7607517 214 5 0.977168949771689
7627117 215 4 0.981735159817352
7535285 214 5 0.977168949771689
7544540 215 5 0.977272727272727
7607946 215 4 0.981735159817352
7624679 216 3 0.986301369863014
7534524 215 4 0.981735159817352
7536049 214 5 0.977168949771689
7530930 169 4 0.976878612716763
7632523 171 4 0.977142857142857
7547260 171 3 0.982758620689655
7541843 173 1 0.994252873563218
9844721 173 2 0.988571428571429
7615040 172 3 0.982857142857143
9836028 172 3 0.982857142857143
7551441 171 3 0.982758620689655
7546798 171 4 0.977142857142857
7568211 169 4 0.976878612716763
7560148 172 3 0.982857142857143
7568136 172 3 0.982857142857143
7574565 170 3 0.982658959537572
7623524 169 4 0.976878612716763
7527610 214 4 0.981651376146789
7545941 213 5 0.977064220183486
7566546 214 4 0.981651376146789
7532445 214 4 0.981651376146789
7551254 215 3 0.986238532110092
7544405 215 3 0.986238532110092
7632264 213 5 0.977064220183486
7526157 215 3 0.986238532110092
7567748 214 4 0.981651376146789
7535500 215 3 0.986238532110092
7632609 215 3 0.986238532110092
7616046 213 5 0.977064220183486
7541593 213 5 0.977064220183486
7532508 214 4 0.981651376146789
7599202 214 4 0.981651376146789
7571561 215 3 0.986238532110092
7528835 214 5 0.977168949771689
7553861 216 3 0.986301369863014
7599752 213 5 0.977064220183486
7623107 214 4 0.981651376146789
7613934 213 5 0.977064220183486
7549759 215 4 0.981735159817352
7533280 216 2 0.990825688073395
9846830 214 4 0.981651376146789
7528374 214 4 0.981651376146789
7529273 213 5 0.977064220183486
7614106 214 4 0.981651376146789
7556535 213 5 0.977064220183486
7626350 215 5 0.977272727272727
7534938 213 5 0.977064220183486
7534658 214 4 0.981651376146789
7561445 214 4 0.981651376146789
7533281 216 3 0.986301369863014
7572498 215 3 0.986238532110092
7624694 215 4 0.981735159817352
7533472 214 4 0.981651376146789
11814611 213 5 0.977064220183486
9844942 214 5 0.977168949771689
9837302 213 5 0.977064220183486
7627686 215 3 0.986238532110092
7630271 214 4 0.981651376146789
23652662 215 4 0.981735159817352
25938918 214 4 0.981651376146789
7604552 214 4 0.981651376146789
7604117 214 4 0.981651376146789
7537107 214 4 0.981651376146789
7624980 213 5 0.977064220183486
7549503 213 5 0.977064220183486
7605571 216 2 0.990825688073395
7556298 214 4 0.981651376146789
9836020 215 3 0.986238532110092
7532372 215 4 0.981735159817352
7607978 213 5 0.977064220183486
7604008 214 4 0.981651376146789
7619470 214 4 0.981651376146789
7606962 213 5 0.977064220183486
7528871 214 4 0.981651376146789
14509591 213 5 0.977064220183486
11822625 213 5 0.977064220183486
9847704 213 5 0.977064220183486
7613641 215 3 0.986238532110092
15729089 213 5 0.977064220183486
7608137 214 4 0.981651376146789
9839360 213 5 0.977064220183486
7534428 213 5 0.977064220183486
7602146 214 4 0.981651376146789
7534343 215 4 0.981735159817352
7607502 216 2 0.990825688073395
9846613 214 5 0.977168949771689
7630023 214 5 0.977168949771689
7617374 214 4 0.981651376146789
7545394 212 5 0.976958525345622
7599934 212 5 0.976958525345622
7534822 214 3 0.986175115207373
7616763 213 5 0.977064220183486
7532498 214 4 0.981651376146789
7622029 212 5 0.976958525345622
7532390 214 3 0.986175115207373
11823332 215 4 0.981735159817352
9840802 212 5 0.976958525345622
7547357 213 4 0.981566820276498
7565086 213 4 0.981566820276498
7531829 213 4 0.981566820276498
7606496 213 5 0.977064220183486
11827075 212 5 0.976958525345622
7605821 214 3 0.986175115207373
7613898 214 3 0.986175115207373
7606655 214 3 0.986175115207373
7526531 213 4 0.981566820276498
7567729 213 5 0.977064220183486
7613366 213 4 0.981566820276498
7529174 214 3 0.986175115207373
7625940 213 5 0.977064220183486
7553141 169 4 0.976878612716763
7602747 213 4 0.981566820276498
7532044 214 3 0.986175115207373
7603655 212 5 0.976958525345622
7631669 213 4 0.981566820276498
7539371 213 5 0.977064220183486
7561183 213 4 0.981566820276498
7571939 212 5 0.976958525345622
7631999 212 5 0.976958525345622
7534534 212 5 0.976958525345622
7603675 214 3 0.986175115207373
7603183 212 5 0.976958525345622
7570968 212 5 0.976958525345622
7611438 212 5 0.976958525345622
7545176 214 3 0.986175115207373
7613954 212 5 0.976958525345622
7537093 213 4 0.981566820276498
7605082 213 4 0.981566820276498
7529601 212 5 0.976958525345622
7622764 213 4 0.981566820276498
7607040 212 5 0.976958525345622
7530083 212 5 0.976958525345622
7545507 212 5 0.976958525345622
7555067 213 4 0.981566820276498
7612821 213 4 0.981566820276498
7611859 213 4 0.981566820276498
11815291 212 5 0.976958525345622
7604052 213 4 0.981566820276498
14313631 213 5 0.977064220183486
7572254 170 4 0.977011494252874
7608316 212 5 0.976958525345622
7616182 213 5 0.977064220183486
7572078 170 3 0.982658959537572
7602401 213 4 0.981566820276498
7558795 171 3 0.982758620689655
7533240 214 4 0.981651376146789
7605062 214 3 0.986175115207373
7623468 212 5 0.976958525345622
11826329 212 5 0.976958525345622
7534653 213 4 0.981566820276498
7599181 213 4 0.981566820276498
14510926 212 5 0.976958525345622
9836941 213 4 0.981566820276498
7535067 213 4 0.981566820276498
7532448 214 3 0.986175115207373
7607870 213 4 0.981566820276498
7562981 169 3 0.982558139534884
23653985 213 5 0.977064220183486
14312848 212 5 0.976958525345622
7599959 212 5 0.976958525345622
14504343 212 5 0.976958525345622
7533220 213 4 0.981566820276498
14482673 212 5 0.976958525345622
7534335 213 4 0.981566820276498
14480989 212 5 0.976958525345622
7545951 170 3 0.982658959537572
7600528 213 4 0.981566820276498
7544214 213 3 0.986111111111111
7545026 215 3 0.986238532110092
7603517 212 5 0.976958525345622
7541058 212 4 0.981481481481482
7530081 211 5 0.976851851851852
7531038 212 4 0.981481481481482
7605730 212 4 0.981481481481482
7600453 211 5 0.976851851851852
9837767 211 5 0.976851851851852
7540853 212 4 0.981481481481482
